Date,Adj Close,Close,High,Low,Open,Volume,SMA_50,SMA_200,Volatility,RSI,Middle_Band,Upper_Band,Lower_Band,Daily_Return
2015-11-10,22.336536407470703,32.05882263183594,32.2296028137207,31.88804626464844,32.09677505493164,22100483,31.46034152984619,32.26570201873779,0.592007469345846,52.4663559894512,32.43595819473266,33.61997313342435,31.25194325604097,0.004160429268789345
2015-11-11,22.30348777770996,32.01138687133789,32.457305908203125,31.925996780395508,32.18216323852539,21610478,31.505502853393555,32.27419348716736,0.5444408577243839,53.10137993204355,32.46916513442993,33.5580468498787,31.38028341898116,-0.0014796476165952477
2015-11-12,22.07212257385254,31.679317474365234,31.973434448242188,31.64136505126953,31.88804626464844,18972316,31.532447853088378,32.28159386634827,0.5719796300220532,44.71152792901924,32.43643274307251,33.580392003116614,31.292473483028402,-0.0103734773600197
2015-11-13,21.9927978515625,31.565465927124023,31.954458236694336,31.44212532043457,31.631879806518555,19041459,31.55863384246826,32.29117641448975,0.6013922488911364,42.88000797705953,32.38235301971436,33.585137517496634,31.179568521932087,-0.0035938762674839753
2015-11-16,21.92008209228516,31.461101531982425,31.698291778564453,31.16698265075684,31.58444023132324,27021503,31.592599716186523,32.29833960533142,0.628996750964121,33.45389360353184,32.318785667419434,33.576779169347674,31.060792165491193,-0.0033062840061524046
2015-11-17,21.72838020324707,31.185958862304688,31.74573135375977,31.185958862304688,31.49905014038086,31295579,31.59905132293701,32.30237186431885,0.6782035218430743,25.932786838516478,32.26518039703369,33.621587440719836,30.90877335334754,-0.00874548748390247
2015-11-18,22.01924133300781,31.603416442871094,31.717267990112305,31.242883682250977,31.38519859313965,37905318,31.624668045043947,32.30825422286987,0.6846563436669405,35.74218044463291,32.258064651489256,33.62737733882314,30.888751964155375,0.01338607488099397
2015-11-19,21.34497833251953,30.63567352294922,31.280834197998047,30.313093185424805,31.110057830810547,95611186,31.61840618133545,32.30493353843689,0.7638449479867092,35.2600786631144,32.2087287902832,33.73641868625662,30.681038894309786,-0.030621465298577677
2015-11-20,21.272262573242188,30.531309127807617,30.92030334472656,30.436433792114254,30.910816192626957,68087978,31.60341567993164,32.30023714065552,0.8501611597923604,14.53199250724542,32.12001905441284,33.820341373997564,30.419696734828122,-0.0034066296947388164
2015-11-23,20.710376739501957,29.724857330322266,30.06641387939453,29.40227699279785,29.81024742126465,131376462,31.577229690551757,32.291982870101926,1.0006584812850057,12.240636037097147,31.985768604278565,33.98708556684858,29.984451641708553,-0.026413927883322974
2015-11-24,21.13344383239746,30.332067489624023,30.50284576416016,29.620492935180664,29.772296905517575,88563404,31.554459266662597,32.28164131164551,1.0229307258845572,26.565845376961775,31.8425048828125,33.88836633458161,29.796643431043385,0.020427689611897337
2015-11-25,21.72838020324707,31.185958862304688,31.53700256347656,30.55977249145508,30.70208740234375,83669682,31.54857692718506,32.27509483337403,0.9404411607503202,38.40580290742648,31.720113945007324,33.60099626650796,29.839231623506684,0.02815143982429702
2015-11-27,21.675498962402344,31.110057830810547,31.309297561645508,30.996204376220703,31.233396530151367,16989848,31.53548397064209,32.26522766113281,0.9000231500828582,39.40521404581796,31.626186180114747,33.42623248028046,29.826139879949032,-0.00243382067645459
2015-11-30,21.662277221679688,31.09108161926269,31.22390937805176,30.863378524780277,31.22390937805176,45230091,31.533965950012206,32.256356687545775,0.9007275564318151,41.40624447842135,31.576375865936278,33.377830978799906,29.77492075307265,-0.0006099703077073748
2015-12-01,22.22416114807129,31.897533416748047,32.00189971923828,31.11954498291016,31.309297561645508,51963254,31.556736373901366,32.25180260658264,0.8136162112110766,48.54203448275862,31.50806474685669,33.13529716927884,29.880832324434536,0.025938364170184247
2015-12-02,21.748210906982425,31.21442031860352,32.09677505493164,31.110057830810547,31.944971084594727,33547134,31.568880577087402,32.244307355880736,0.7138080375307679,43.5384461218615,31.409867382049562,32.8374834571111,29.982251306988026,-0.021415859628376555
2015-12-03,21.411088943481445,30.73055076599121,31.309297561645508,30.70208740234375,31.233396530151367,49909640,31.564516258239745,32.234724807739255,0.689856637520108,42.492495166570336,31.32685031890869,32.70656359394891,29.947137043868473,-0.015501474884796362
2015-12-04,21.682109832763672,31.11954498291016,31.204933166503903,30.74952507019043,30.82542610168457,33320945,31.566413803100588,32.22637565612793,0.6427992196524334,46.618701872860065,31.26280860900879,32.548407048313656,29.977210169703923,0.01265822470547584
2015-12-07,21.589563369750977,30.986717224121094,31.195446014404297,30.7874755859375,31.062618255615234,22100483,31.58102481842041,32.21816883087158,0.606608869895232,46.41833249712991,31.202561950683595,32.41577969047406,29.98934421089313,-0.004268306585524018
2015-12-08,21.50362205505371,30.863378524780277,31.062618255615234,30.63567352294922,30.69260025024414,27124058,31.613472633361816,32.20958249092102,0.5860995813262192,47.5073346631479,31.149431037902833,32.32163020055527,29.977231875250393,-0.003980373217618682
2015-12-09,21.34497833251953,30.63567352294922,30.977230072021484,30.47438240051269,30.75901222229004,41694343,31.637571296691895,32.19833960533142,0.5554717155683927,42.296068470753454,31.078273582458497,32.18921701359528,29.96733015132171,-0.007377837836134327
2015-12-10,21.391246795654297,30.70208740234375,31.043643951416016,30.58823585510254,30.76850128173828,55644665,31.65559787750244,32.18776085853577,0.5154216509138217,50.61728570152162,31.01280860900879,32.04365191083643,29.981965307181145,0.0021678609202040455
2015-12-11,21.19294166564941,30.417457580566406,30.57874870300293,30.332067489624023,30.46489524841309,42450061,31.659772453308104,32.177039804458616,0.5066985165223749,48.97611360574533,30.949715614318848,31.963112647363598,29.936318581274097,-0.009270699351719536
2015-12-14,21.272262573242188,30.531309127807617,30.55977249145508,30.208728790283203,30.351043701171875,40355868,31.642694664001464,32.16475328445435,0.4931406264807036,58.28459977874448,30.898007774353026,31.884289027314434,29.911726521391618,0.003742967239771966
2015-12-15,21.325143814086918,30.60721015930176,31.13851928710937,30.521821975708008,30.948766708374023,49895622,31.619544754028322,32.153842458724974,0.478572329761363,53.17286940853638,30.855313205718993,31.81245786524172,29.898168546196267,0.0024860064524718783
2015-12-16,21.536684036254883,30.910816192626957,30.996204376220703,30.351043701171875,30.76850128173828,46831328,31.615559921264648,32.14407015800476,0.4724831870221743,46.36591099865278,30.841556072235107,31.786522446279456,29.89658969819076,0.009919428518476936
2015-12-17,21.371417999267575,30.67362403869629,30.996204376220703,30.645160675048828,30.89184188842773,40396658,31.59734359741211,32.13391836166382,0.43806459065649117,44.4711416485889,30.79506645202637,31.67119563333935,29.918937270713386,-0.007673435487842051
2015-12-18,21.14666748046875,30.351043701171875,30.7874755859375,30.313093185424805,30.59772300720215,70213475,31.57647071838379,32.12452556610108,0.4480255230522188,41.294644359613145,30.7808349609375,31.67688600704194,29.88478391483306,-0.010516538154000443
2015-12-21,21.457355499267575,30.796964645385746,30.796964645385746,30.370019912719727,30.521821975708008,32277064,31.561669960021973,32.11707774162292,0.44415969742035843,35.85366846273837,30.794117736816407,31.682437131657124,29.90579834197569,0.01469211235713308
2015-12-22,21.49701499938965,30.85388946533203,30.948766708374023,30.70208740234375,30.948766708374023,26882165,31.54838722229004,32.1111005115509,0.3659736878648027,44.47674894281498,30.850569343566896,31.5825167192965,30.118621967837292,0.0018483905995851924
2015-12-23,21.52345848083496,30.89184188842773,31.062618255615234,30.863378524780277,30.910816192626957,22101748,31.54041759490967,32.1060246181488,0.3450392765985412,52.86196516892636,30.87855806350708,31.56863661670416,30.188479510309996,0.0012300693284825748
2015-12-24,21.563119888305664,30.948766708374023,31.043643951416016,30.83491516113281,30.83491516113281,8355690,31.532447967529297,32.09947813034058,0.3379201822865994,46.56488081033772,30.866698455810546,31.542538820383744,30.19085809123735,0.0018427136896495
2015-12-28,21.4309139251709,30.75901222229004,30.977230072021484,30.71157455444336,30.92979049682617,27757828,31.500948905944824,32.09198287010193,0.3337050250289526,45.52237070598342,30.849146175384522,31.51655622544243,30.181736125326616,-0.006131245482962733
2015-12-29,21.701942443847656,31.148008346557617,31.22390937805176,30.863378524780277,30.90132713317871,17956155,31.470967864990236,32.08434530258179,0.3361113252763648,55.06755701290278,30.851992511749266,31.524215162301996,30.179769861196537,0.012646574001023536
2015-12-30,21.649057388305664,31.072105407714844,31.204933166503903,30.977230072021484,31.062618255615234,17217512,31.437761001586914,32.077609062194824,0.2370512902130161,58.214256482275225,30.810721111297607,31.284823691723638,30.336618530871576,-0.0024368472615733383
2015-12-31,21.33836555480957,30.62618637084961,30.910816192626957,30.616697311401367,30.80645179748535,22243511,31.405123443603514,32.067647018432616,0.22022142340807516,48.75000628232255,30.781309413909913,31.221752260726063,30.340866567093762,-0.014351104664910075
2016-01-04,21.12022399902344,30.313093185424805,30.388994216918945,29.95256233215332,30.21821594238281,39322421,31.376470680236817,32.0572105884552,0.2438062740362492,48.297214585754205,30.760436534881592,31.24804908295409,30.272823986809094,-0.01022305492540232
2016-01-05,21.272262573242188,30.531309127807617,30.58823585510254,30.294118881225582,30.531309127807617,28777994,31.354649047851563,32.04739086151123,0.23346676829846374,50.0,30.731024742126465,31.19795827872339,30.26409120552954,0.007198735577659043
2016-01-06,20.895469665527344,29.99051284790039,30.265655517578125,29.81024742126465,30.1043643951416,27242316,31.308349227905275,32.03107208251953,0.27805584144541423,41.51438182985351,30.68121452331543,31.23732620620626,30.1251028404246,-0.017712842827780184
2016-01-07,20.756650924682617,29.7912712097168,30.180265426635746,29.544591903686523,29.563566207885746,39223134,31.255977325439453,32.016271324157714,0.33797622475669326,34.13979453424339,30.627609157562254,31.30356160707564,29.95165670804887,-0.00664348886576438
2016-01-08,20.49222946166992,29.41176414489746,30.00948715209961,29.33586311340332,29.93358612060547,34840286,31.180265769958496,32.00061667442322,0.4336896170051544,32.81654860875908,30.56641368865967,31.433792922669976,29.69903445464936,-0.012738867775993312
2016-01-11,20.53851127624512,29.478178024291992,29.601518630981445,29.070209503173828,29.554079055786133,40717917,31.097153778076173,31.98595823287964,0.4954848125770705,37.22223059865229,30.50521821975708,31.49618784491122,29.51424859460294,0.0022580719424833973
2016-01-12,20.49222946166992,29.41176414489746,29.88614845275879,29.14611053466797,29.772296905517575,40927031,31.02561679840088,31.969212503433226,0.5525999652410915,27.187504711741838,30.45493354797363,31.560133478455814,29.34973361749145,-0.0022529845413038485
2016-01-13,20.07578468322754,28.814041137695312,29.677419662475582,28.719165802001957,29.497154235839844,42762888,30.960151863098144,31.947248544692993,0.6625791676839088,21.485446077485122,30.36907014846802,31.694228483835836,29.043911813100202,-0.020322582632495534
2016-01-14,20.564950942993164,29.516128540039062,29.81024742126465,28.833017349243164,28.833017349243164,40603031,30.88519931793213,31.929791231155395,0.6864281187943738,33.78075106813587,30.314516067504883,31.687372305093632,28.941659829916134,0.024366155340330264
2016-01-15,20.366640090942383,29.23149871826172,29.24098777770996,28.652751922607425,28.67172622680664,49299269,30.806261940002443,31.913092947006227,0.711885378995199,30.785574866521287,30.23055019378662,31.654320951777017,28.806779435796223,-0.009643196308460333
2016-01-19,20.28731346130371,29.117647171020508,29.629980087280277,28.77609062194824,29.525617599487305,34508276,30.74079704284668,31.895588207244874,0.7451605467816038,31.317518045337394,30.15275135040283,31.643072443966037,28.662430256839624,-0.0038948241531688854
2016-01-20,20.267478942871094,29.089183807373047,29.478178024291992,28.51992416381836,28.66223907470703,52142223,30.674573135375976,31.877466773986818,0.7800898096660417,24.470581557331485,30.089658355712892,31.649837975044974,28.52947873638081,-0.000977529656853271
2016-01-21,20.214601516723636,29.013282775878903,29.3168888092041,28.94686889648437,29.041746139526367,38528548,30.611005783081055,31.858681201934814,0.7967528925061989,24.470593132469006,30.00047426223755,31.593980047249946,28.406968477225153,-0.0026092527035738167
2016-01-22,20.300539016723636,29.136621475219727,29.648956298828125,29.09867286682129,29.41176414489746,33142398,30.555218276977538,31.840037927627563,0.7924632458319347,29.92325209171088,29.914610862731934,31.4995373543958,28.329684371068065,0.004251111475167768
2016-01-25,20.16171646118164,28.93738174438477,29.32637596130371,28.861480712890625,29.25047492980957,30313251,30.492789459228515,31.818548364639284,0.7860950281822963,30.87070288402535,29.816887855529785,31.38907791189438,28.24469779916519,-0.006838120576347806
2016-01-26,20.27409553527832,29.09867286682129,29.17457389831543,28.785579681396484,28.965843200683597,27360786,30.434535179138184,31.795920295715334,0.7540941985234385,29.75872614128906,29.72438316345215,31.232571560499025,28.216194766405273,0.00557379806719438
2016-01-27,20.17494010925293,28.956356048583984,29.42125129699707,28.766603469848636,29.136621475219727,30059131,30.380075950622558,31.774240970611572,0.731308597847873,33.534732192963915,29.634250354766845,31.09686755046259,28.1716331590711,-0.004890835361758938
2016-01-28,19.96340751647949,28.652751922607425,29.136621475219727,28.07400321960449,29.12713432312012,51419917,30.321821670532227,31.751328258514405,0.6697208265191271,32.45614860098755,29.509487533569335,30.848929186607588,28.17004588053108,-0.01048488716837026
2016-01-29,20.15509986877441,28.92789459228516,28.92789459228516,28.387096405029297,28.82352828979492,59794263,30.271157531738282,31.728937377929686,0.5707145775575847,42.2960941594903,29.40227699279785,30.54370614791302,28.260847837682682,0.009602661218053754
2016-02-01,19.943574905395508,28.62428855895996,28.842504501342773,28.28273200988769,28.785579681396484,50036858,30.219924125671387,31.70512333869934,0.5178660437815858,37.35955817578098,29.302182102203368,30.33791418976654,28.266450014640196,-0.0104952689300164
2016-02-02,19.923738479614254,28.5958251953125,28.785579681396484,28.036052703857425,28.62428855895996,50815553,30.159772300720213,31.6818785572052,0.4825953923143066,37.78409691234951,29.216318702697755,30.18150948732637,28.25112791806914,-0.0009943780293030224
2016-02-03,19.81023406982422,28.149904251098636,28.52941131591797,27.64705848693848,28.377609252929688,47403334,30.110056915283202,31.656546478271483,0.43222517560355633,39.58333208683977,29.097248458862303,29.961698810069414,28.232798107655192,-0.01559391768442342
2016-02-04,19.36288452148437,27.51423072814941,28.07400321960449,27.26755142211914,27.979127883911133,60009068,30.04971534729004,31.62860529899597,0.5104682399668745,17.933133113560032,28.973434352874754,29.994370832808503,27.952497872941006,-0.02258172948934334
2016-02-05,19.38291549682617,27.542694091796875,27.91271209716797,27.362428665161133,27.533206939697266,41033906,30.00607208251953,31.600616693496704,0.5655148689832079,20.52981234564622,28.86100549697876,29.992035234945174,27.729975759012344,0.0010344960732753261
2016-02-08,19.0691032409668,27.096773147583008,27.495256423950195,26.80265617370605,27.21062660217285,50082391,29.94136619567871,31.568358631134032,0.6734653432373999,18.397630538139936,28.745255947113037,30.092186633587836,27.398325260638238,-0.016190171619655636
2016-02-09,19.42965316772461,27.609107971191406,27.7039852142334,26.88804626464844,27.011384963989254,60214809,29.869829177856445,31.539089183807373,0.6957215909853298,29.896923241130438,28.651802444458006,30.043245626428664,27.26035926248735,0.018907595410640132
2016-02-10,19.69004821777344,27.979127883911133,28.368120193481445,27.808349609375,27.82732391357422,47121389,29.807210578918458,31.514895639419557,0.6870558491264078,36.99286208132444,28.58017063140869,29.954282329661506,27.206058933155877,0.013402095899143873
2016-02-11,19.44968605041504,27.637571334838867,27.836811065673828,27.40986633300781,27.523719787597656,41780771,29.73814037322998,31.489516143798827,0.715742640342654,32.12673346584009,28.52134714126587,29.95283242195118,27.089861860580562,-0.01220754808689628
2016-02-12,19.60325050354004,27.85578727722168,27.87476348876953,27.495256423950195,27.75142288208008,34300533,29.657305450439452,31.46612904548645,0.6901184590427534,37.16217531725147,28.438330078125,29.818566996210507,27.05809316003949,0.007895626563530156
2016-02-16,19.90370750427246,28.28273200988769,28.31119537353516,27.94117546081543,28.036052703857425,34329307,29.59867168426514,31.446584453582762,0.6648740528343925,40.88982383091307,28.390891742706298,29.720639848375082,27.061143637037514,0.015326967011093373
2016-02-17,19.783527374267575,28.11195373535156,28.52941131591797,28.07400321960449,28.46299743652344,41224259,29.546299743652344,31.42547439575195,0.6447420786457163,40.63158652096256,28.34060707092285,29.630091228214283,27.051122913631417,-0.0060382524034958696
2016-02-18,19.730112075805664,28.036052703857425,28.50094985961914,27.950664520263672,28.292219161987305,50788993,29.48462989807129,31.40284631729126,0.6230268469182101,42.79378870802239,28.28795051574707,29.53400420958349,27.04189682191065,-0.0026999557628997195
2016-02-19,19.69004821777344,27.979127883911133,28.13092994689941,27.685009002685547,28.0834903717041,41870045,29.42447811126709,31.380882368087768,0.6022273264156494,38.31776491095066,28.23624277114868,29.44069742397998,27.031788118317383,-0.0020304149285059747
2016-02-22,20.06395721435547,28.51043510437012,28.52941131591797,28.13092994689941,28.225805282592773,41458458,29.37741924285889,31.36470588684082,0.5682740006858208,48.67254944693271,28.204933452606202,29.341481453977842,27.068385451234562,0.01898941320342251
2016-02-23,20.00386619567871,28.425046920776367,28.82352828979492,28.41555976867676,28.51992416381836,33697118,29.33320671081543,31.347533206939698,0.5445720940827771,48.03493085595521,28.17931671142578,29.268460899591336,27.090172523260225,-0.002994980023320104
2016-02-24,20.043928146362305,28.48197364807129,28.538898468017575,28.00758934020996,28.28273200988769,33322210,29.28880443572998,31.32855788230896,0.5058596711974555,54.19665713720966,28.14848175048828,29.16020109288319,27.136762408093368,0.0020026959833552294
2016-02-25,20.424509048461918,29.02276992797852,29.117647171020508,28.48197364807129,28.55787467956543,54850265,29.260910682678222,31.312571153640747,0.5116271528709949,69.5331798489228,28.151802444458006,29.175056750199996,27.128548138716017,0.018987317613217813
2016-02-26,20.18413734436035,28.68121337890625,29.3168888092041,28.48197364807129,29.203035354614254,45244004,29.223908767700195,31.295730543136596,0.5131312329667306,63.636359482756234,28.15322551727295,29.17948798320641,27.12696305133949,-0.011768571708346887
2016-02-29,19.81023406982422,28.149904251098636,28.63377571105957,28.055028915405277,28.54838752746582,37091841,29.174762649536135,31.27741934776306,0.4797151012595567,62.36080926066718,28.114326000213623,29.073756202732735,27.15489579769451,-0.0185246391353292
2016-03-01,20.057275772094727,28.50094985961914,28.54838752746582,28.102466583251957,28.26375770568848,33114256,29.126565322875976,31.258918409347533,0.4735676778596147,60.87964729599178,28.108159065246582,29.05529442096581,27.161023709527353,0.012470579131962811
2016-03-02,20.017213821411133,28.44402313232422,28.61480140686035,28.225805282592773,28.56736183166504,36139763,29.081973304748534,31.239895639419554,0.4665040637594581,56.14034734143081,28.100568962097167,29.033577089616085,27.16756083457825,-0.001997362458981633
2016-03-03,19.95712661743164,28.35863494873047,28.46299743652344,28.064516067504883,28.349145889282227,38881955,29.042125129699706,31.220493364334107,0.46998770678700047,60.21507468276241,28.11100549697876,29.05098091055276,27.17103008340476,-0.00300197279395098
2016-03-04,19.83694076538086,28.187856674194336,28.40607261657715,28.017078399658203,28.32068252563477,38827884,28.98994297027588,31.199146118164062,0.4486211523895997,54.76841028157996,28.144686794281007,29.041929099060205,27.24744448950181,-0.0060220907968554505
2016-03-07,19.890356063842773,28.26375770568848,28.28273200988769,27.81783676147461,28.036052703857425,33934900,28.93814033508301,31.17775143623352,0.42610499449829653,49.69698594219473,28.180739974975587,29.03294996397218,27.328529985978996,0.0026926854486113427
2016-03-08,19.60325050354004,27.85578727722168,28.225805282592773,27.85578727722168,28.225805282592773,34566879,28.87741924285889,31.15403226852417,0.35180354197911656,46.19718947937703,28.21869068145752,28.922297765415752,27.515083597499288,-0.014434401565248667
2016-03-09,19.85697555541992,28.216318130493164,28.32068252563477,27.91271209716797,28.197343826293945,81054603,28.82277027130127,31.13249526023865,0.3213072189711712,52.467530297484196,28.24905118942261,28.89166562736495,27.606436751480267,0.01294276301306696
2016-03-10,19.756818771362305,28.07400321960449,28.387096405029297,28.017078399658203,28.368120193481445,61264172,28.76907009124756,31.11105312347412,0.31779349341736485,51.26901792064946,28.253794956207276,28.889381943042007,27.618207969372545,-0.005043709467355217
2016-03-11,20.364416122436523,28.93738174438477,28.93738174438477,28.206830978393555,28.254268646240234,63638517,28.7248575592041,31.093026561737062,0.31804876944054,55.244772285180176,28.31878547668457,28.954883015565652,27.68268793780349,0.03075366623087694
2016-03-14,20.097339630126957,28.55787467956543,28.785579681396484,28.41555976867676,28.719165802001957,49289572,28.674572944641113,31.072438325881958,0.30262842887573266,51.52174274069276,28.353889846801756,28.959146704553223,27.74863298905029,-0.013114768577602298
2016-03-15,19.723438262939453,28.02656555175781,28.396583557128903,27.79886054992676,28.349145889282227,57622391,28.622580528259277,31.04772295951843,0.3111009353020385,45.294119270174086,28.341081523895262,28.96328339449934,27.718879653291186,-0.018604645260517194
2016-03-16,19.389591217041016,27.552181243896484,28.00758934020996,27.390892028808597,28.00758934020996,96151572,28.56736228942871,31.021536989212038,0.35489723443331883,34.59245581640731,28.31309289932251,29.022887368189146,27.603298430455872,-0.016926237607860273
2016-03-17,19.589902877807617,27.836811065673828,28.064516067504883,27.26755142211914,27.628082275390625,70483510,28.513472328186037,30.9971062374115,0.3657146678117878,41.04628482809339,28.30313081741333,29.034560153036907,27.571701481789752,0.010330573077236727
2016-03-18,19.66334342956543,27.94117546081543,28.13092994689941,27.675521850585938,27.988615036010746,86327765,28.472485580444335,30.97357681274414,0.36757805520746767,47.56637246861281,28.301233196258544,29.036389306673478,27.56607708584361,0.0037491505365101485
2016-03-21,20.07731056213379,28.52941131591797,28.57685089111328,27.93168830871582,27.94117546081543,37124304,28.44724838256836,30.95379503250122,0.368170492387736,50.314448179479484,28.302182006835938,29.03852299161141,27.565841022060468,0.02105265241712817
2016-03-22,20.284290313720703,28.82352828979492,28.99430656433105,28.35863494873047,28.4914608001709,42880725,28.435483665466307,30.936195411682128,0.38554182703255296,53.9840469924119,28.322106075286865,29.09318972935197,27.55102242122176,0.010309254916621713
2016-03-23,20.15743827819824,28.64326477050781,29.041746139526367,28.55787467956543,28.870967864990234,42985704,28.418785400390625,30.918216285705565,0.3907140583746091,52.92968581285093,28.33017063140869,29.11159874815791,27.548742514659473,-0.006254040708504549
2016-03-24,20.083984375,28.538898468017575,28.72865295410156,28.349145889282227,28.57685089111328,33669714,28.401328086853027,30.89957302093506,0.35928723134164214,53.66334568335194,28.305977058410644,29.02455152109393,27.587402595727358,-0.003643659454549808
2016-03-28,19.883678436279297,28.254268646240234,28.67172622680664,28.216318130493164,28.54838752746582,32850545,28.390132637023925,30.878083457946776,0.3483356178752574,49.90510944171542,28.284629821777344,28.98130105752786,27.58795858602683,-0.009973399011749318
2016-03-29,20.06395721435547,28.51043510437012,28.64326477050781,28.187856674194336,28.292219161987305,36464395,28.370018768310548,30.857163152694703,0.3503197240697877,56.75145523814921,28.302656364440917,29.003295812580493,27.60201691630134,0.009066469259467969
2016-03-30,20.07731056213379,28.52941131591797,28.66223907470703,28.47248649597168,28.60531234741211,33824546,28.355977020263673,30.837523679733277,0.35122426989025757,53.47368501243662,28.304079437255858,29.006527977036374,27.601630897475342,0.000665588282970031
2016-03-31,19.79020500183105,28.121442794799805,28.62428855895996,27.99810218811035,28.51992416381836,59861719,28.336052932739257,30.8166508102417,0.35186572417309564,50.49703084420908,28.287950420379637,28.991681868725827,27.584218972033447,-0.014299927769296006
2016-04-01,20.057275772094727,28.50094985961914,28.62428855895996,27.903226852416992,27.93168830871582,50975340,28.32428825378418,30.797675476074218,0.35479720308222307,44.91151367435071,28.295066165924073,29.004660572088518,27.585471759759628,0.01349529138986827
2016-04-04,20.511306762695312,29.14611053466797,29.17457389831543,28.51992416381836,28.54838752746582,54762573,28.32694480895996,30.782210578918455,0.40122248522698195,56.458340400955095,28.342978858947752,29.145423829401718,27.540533888493787,0.022636462231138132
2016-04-05,20.93861961364746,29.753320693969727,30.123340606689453,29.013282775878903,29.61100578308105,299829377,28.339278793334962,30.76793164253235,0.5094092748142736,68.64754393820996,28.417457008361815,29.436275557990363,27.398638458733267,0.020833316973100313
